,Course,Education Level,Institutions,Year,GE (%)
348,SARJANA MUDA SAINS GENETIK,Ijazah pertama,UNIVERSITI MALAYA,2022,100
349,SARJANA MUDA SAINS GUNAAN (ELEKTRONIK DAN INSTRUMENTASI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,100
350,SARJANA MUDA SAINS GUNAAN (KEPUJIAN) (PENYELIDIKAN OPERASI),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
351,SARJANA MUDA SAINS GUNAAN BIOTEKNOLOGI INDUSTRI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
352,SARJANA MUDA SAINS GUNAAN KIMIA INDUSTRI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
353,SARJANA MUDA SAINS GUNAAN TEKNOLOGI BAHAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
354,SARJANA MUDA SAINS KESIHATAN (KEPUJIAN) (DIETETIK),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
355,SARJANA MUDA SAINS KESIHATAN (KEPUJIAN) (SAINS SENAMAN DAN SUKAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
356,SARJANA MUDA SAINS KOMPUTER (BIOINFORMATIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
357,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN DATA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
358,SARJANA MUDA SAINS KOMPUTER (KEPUJIAN),Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
359,SARJANA MUDA SAINS KOMPUTER (RANGKAIAN & KESELAMATAN KOMPUTER),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
360,SARJANA MUDA SAINS KOMPUTER (SISTEM CERDAS),Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,100
361,SARJANA MUDA SAINS PENGURUSAN ALAM SEKITAR,Ijazah pertama,UNIVERSITI MALAYA,2022,100
362,SARJANA MUDA SAINS SENIBINA,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
363,SARJANA MUDA SAINS SERTA PENDIDIKAN (PENGAJARAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
364,SARJANA MUDA SAINS SERTA PENDIDIKAN (SAINS SUKAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
365,SARJANA MUDA SASTERA PENGAJIAN INDIA,Ijazah pertama,UNIVERSITI MALAYA,2022,100
366,SARJANA MUDA SASTERA PENGAJIAN TIONGHOA,Ijazah pertama,UNIVERSITI MALAYA,2022,100
367,SARJANA MUDA SENI HALUS (KEPUJIAN) (REKA BENTUK PRODUK),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
368,SARJANA MUDA SENI MUZIK (KEPUJIAN) (SENI PERSEMBAHAN DAN PEDAGOGI),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
369,SARJANA MUDA SENIBINA,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
370,SARJANA MUDA SENIBINA LANDSKAP,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
371,SARJANA MUDA SINARAN PERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
372,"SARJANA MUDA TEKNOLOGI (KEPUJIAN) (BIOSUMBER, KERTAS DAN PENGLITUP)",Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
373,SARJANA MUDA TEKNOLOGI KEJURUTERAAN (FARMASEUTIKAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
374,SARJANA MUDA TEKNOLOGI KEJURUTERAAN (PENGURUSAN INFRASTRUKTUR) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
375,SARJANA MUDA TEKNOLOGI KEJURUTERAAN BIOPROSES (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
376,SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRIK (KUASA & MESIN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
377,SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (REKA BENTUK RANGKAIAN ELEKTRONIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
378,SARJANA MUDA TEKNOLOGI SERTA PENDIDIKAN (KEJURUTERAAN MEKANIKAL),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
379,SARJANA MUDA UKUR BAHAN,Ijazah pertama,UNIVERSITI MALAYA,2022,100
380,SARJANA MUDA UKUR BAHAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,100
381,SARJANA MUDA USULUDDIN (AKIDAH DAN PEMIKIRAN ISLAM),Ijazah pertama,UNIVERSITI MALAYA,2022,100
382,SARJANA MUDA USULUDDIN (DAKWAH DAN PEMBANGUNAN INSAN),Ijazah pertama,UNIVERSITI MALAYA,2022,100
383,SARJANA MUDA KEJURUTERAAN (MEKANIKAL),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,99.8
384,IJAZAH DOKTOR PERUBATAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,99.7
385,DOKTOR PERUBATAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,99.6
386,IJAZAH SARJANA MUDA PENDIDIKAN (SEJARAH) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,99.4
387,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,99.3
388,IJAZAH DOKTOR PERUBATAN,Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,99.2
389,IJAZAH SARJANA MUDA PENDIDIKAN (KIMIA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,99.2
390,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,99.2
391,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,99.2
392,IJAZAH SARJANA MUDA PENDIDIKAN (TEKNOLOGI MAKLUMAT) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,99.1
393,IJAZAH SARJANA MUDA PERNIAGAAN (KEPUJIAN) (PERNIAGAAN ANTARABANGSA),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,99.1
394,SARJANA MUDA SAINS (KIMIA INDUSTRI),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,99.1
395,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,99.1
396,SARJANA MUDA SAINS KOMPUTER (SISTEM KOMPUTER & RANGKAIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,99.1
397,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (SEJARAH),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,99
398,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN ELEKTRIK (SISTEM KUASA),Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,99
399,SARJANA MUDA KEJURUTERAAN MEKANIKAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,99
400,SARJANA MUDA SASTERA DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,99
401,IJAZAH SARJANA MUDA KEJURUTERAAN KIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,98.9
402,IJAZAH SARJANA MUDA PENGURUSAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,98.9
403,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PERKHIDMATAN KEWANGAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,98.9
404,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (GEOGRAFI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.9
405,SARJANA MUDA SAINS KOMPUTER (PERISIAN GRAFIK DAN MULTIMEDIA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,98.9
406,IJAZAH SARJANA MUDA KEWANGAN ISLAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.8
407,IJAZAH SARJANA MUDA PENDIDIKAN (MUZIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,98.8
408,SARJANA MUDA FARMASI (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,98.8
409,SARJANA MUDA SAINS KOMPUTER (RANGKAIAN DAN KESELAMATAN KOMPUTER),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,98.8
410,IJAZAH SARJANA MUDA EKONOMI DENGAN KEPUJIAN (EKONOMI PERANCANGAN DAN PEMBANGUNAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.7
411,IJAZAH SARJANA MUDA KEJURUTERAAN ALAM SEKITAR DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,98.6
412,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (USULUDDIN DAN FALSAFAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,98.6
413,IJAZAH SARJANA MUDA SAINS KOMPUTER DENGAN KEPUJIAN (KEJURUTERAAN PERISIAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.6
414,IJAZAH SARJANA MUDA SAINS MAKANAN DENGAN KEPUJIAN (SAINS MAKANAN DAN PEMAKANAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.6
415,SARJANA MUDA PENGAJIAN STRATEGI,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,98.6
416,SARJANA MUDA SAINS (KIMIA),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,98.6
417,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98.5
418,BACELOR SAINS DAN TEKNOLOGI MAKANAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,98.5
419,IJAZAH SARJANA MUDA PENDIDIKAN (SAINS PERTANIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,98.5
420,IJAZAH SARJANA MUDA PERNIAGAAN DENGAN KEPUJIAN (PERNIAGAAN ANTARABANGSA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.5
421,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS DAN PENGURUSAN SUMBER HAIWAN),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,98.5
422,IJAZAH SARJANA MUDA SAINS KOMPUTER (KEPINTARAN BUATAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98.5
423,IJAZAH SARJANA MUDA SAINS KOMPUTER (PEMBANGUNAN PERISIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98.5
424,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN ELEKTRIK (ELEKTRONIK),Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98.5
425,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN ARAB DAN TAMADUN ISLAM),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,98.4
426,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOLOGI PEMULIHARAAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.4
427,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KOMUNIKASI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.4
428,SARJANA MUDA KEJURUTERAAN (MEKANIKAL - PEMBUATAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,98.4
429,SARJANA MUDA PENGIMEJAN PERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,98.4
430,IJAZAH SARJANA MUDA PEMASARAN ANTARABANGSA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.3
431,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (SYARIAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,98.3
432,SARJANA MUDA SAINS KOMPUTER(TEKNOLOGI GRAFIK & MULTIMEDIA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98.3
433,IJAZAH SARJANA MUDA FARMASI (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,98.2
434,IJAZAH SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,98.2
435,SARJANA MUDA TEKNOLOGI KEJURUTERAAN (ELEKTRIKAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98.2
436,SARJANA MUDA TEKNOLOGI KEJURUTERAAN AWAM (KEPUJIAN) (PEMBINAAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,98.2
437,BACELOR SAINS (KESIHATAN PERSEKITARAN DAN PEKERJAAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,98.1
438,IJAZAH SARJANA MUDA KEUSAHAWANAN (PELANCONGAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,98.1
439,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN AWAL KANAK-KANAK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,98.1
440,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN (INOVASI TEKNOLOGI),Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98.1
441,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN (PEMASARAN TEKNOLOGI TINGGI),Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98.1
442,IJAZAH SARJANA MUDA PERNIAGAAN DENGAN KEPUJIAN (PENGURUSAN PELANCONGAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98.1
443,IJAZAH SARJANA MUDA SAINS (MATEMATIK TEKNOLOGI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,98.1
444,IJAZAH SARJANA MUDA SASTERA DENGAN KEPUJIAN (PERSURATAN MELAYU),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,98.1
445,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (TEKNOLOGI PENYELENGGARAAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98.1
446,BACELOR KEJURUTERAAN KIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,98
447,BACELOR KEJURUTERAAN MEKANIKAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,98
448,BACELOR PERTANIAN (SAINS TERNAKAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,98
449,IJAZAH SARJANA MUDA DIETETIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,98
450,IJAZAH SARJANA MUDA KEJURURAWATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,98
451,IJAZAH SARJANA MUDA PENDIDIKAN (EKONOMI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,98
452,IJAZAH SARJANA MUDA PENGIMEJAN PERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,98
453,IJAZAH SARJANA MUDA PSIKOLOGI DENGAN KEPUJIAN (PSIKOLOGI INDUSTRI DAN ORGANISASI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,98
454,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS DAN PENGURUSAN SUMBER AKUATIK),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,98
455,IJAZAH SARJANA MUDA SAINS GUNAAN (JAMINAN MAKANAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,98
456,IJAZAH SARJANA MUDA TEKNOUSAHAWANAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,98
457,SARJANA MUDA KEJURUTERAAN MEKANIKAL (AUTOMOTIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98
458,SARJANA MUDA TEKNOLOGI KEJURUTERAAN (PEMBUATAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,98
459,BACELOR EKSEKUTIF TEKNOLOGI KEJURUTERAAN INDUSTRI,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.9
460,BACELOR KEJURUTERAAN PROSES DAN MAKANAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,97.9
461,IJAZAH SARJANA MUDA AL-QURAN DAN AS-SUNNAH (QIRAAT) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,97.9
462,IJAZAH SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.9
463,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (HUBUNGAN INDUSTRI),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.9
464,SARJANA MUDA KEJURUTERAAN (KIMIA - GAS),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.9
465,SARJANA MUDA SAINS KOMPUTER (KESELAMATAN SISTEM KOMPUTER),Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,97.9
466,SARJANA MUDA TEKNOLOGI KEJURUTERAAN PEMBUATAN (FARMASEUTIKAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.9
467,DOKTOR PERUBATAN VETERINAR,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,97.8
468,IJAZAH SARJANA MUDA KEUSAHAWANAN (LOGISTIK & PERNIGAAN PENGEDARAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,97.8
469,IJAZAH SARJANA MUDA PENDIDIKAN (PENGURUSAN PERNIAGAAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.8
470,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOTEKNOLOGI SUMBER),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,97.8
471,IJAZAH SARJANA MUDA SAINS GUNAAN (AGROTEKNOLOGI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,97.8
472,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (PERANCANGAN DAN PENGURUSAN PEMBANGUNAN),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,97.8
473,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (TEKNOLOGI AUTOMOTIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.8
474,IJAZAH SARJANA MUDA USULUDDIN DENGAN KAUNSELING DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,97.8
475,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN PEMBUATAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.8
476,SARJANA MUDA KEJURUTERAAN (MEKANIKAL - AERONAUTIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.8
477,SARJANA MUDA OPTOMETRI (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,97.8
478,SARJANA MUDA SAINS DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,97.8
479,SARJANA MUDA SAINS KOMPUTER (KEPUJIAN) PENGKOMPUTERAN NETSENTRIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,97.8
480,SARJANA MUDA TEKNOLOGI KEJURUTERAAN (TENAGA & PERSEKITARAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.8
481,SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.8
482,IJAZAH SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,97.7
483,IJAZAH SARJANA MUDA KEUSAHAWANAN (HOSPITALITI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,97.7
484,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,97.7
485,SARJANA MUDA KEJURUTERAAN (PETROLEUM),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.7
486,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,97.7
487,BACELOR PENDIDIKAN BAHASA MELAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,97.6
488,BACELOR SAINS HORTIKULTUR,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,97.6
489,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MIKROBIOLOGI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.6
490,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (TELEKOMUNIKASI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.6
491,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (AUTOMOTIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,97.6
492,SARJANA MUDA PENGURUSAN PERTAHANAN DAN KESELAMATAN,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,97.6
493,SARJANA MUDA SAINS (PENTADBIRAN DAN PEMBANGUNAN TANAH),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.6
494,IJAZAH SARJANA MUDA PERNIAGAAN (KEPUJIAN) (KEUSAHAWANAN KEJURUTERAAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,97.5
495,SARJANA MUDA PENDIDIKAN AWAL KANAK-KANAK,Ijazah pertama,UNIVERSITI MALAYA,2022,97.5
496,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KAJIAN KHIDMAT SOSIAL),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,97.4
497,IJAZAH SARJANA MUDA SENI GUNAAN DAN SENI REKA (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,97.4
498,IJAZAH SARJANA MUDA KEWANGAN DAN PERBANKAN ISLAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,97.3
499,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN AL-QURAN DAN AL-SUNNAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.3
500,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN MEKATRONIK,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.3
501,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN KIMIA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
502,IJAZAH SARJANA MUDA KEWANGAN ANTARABANGSA (PERBANKAN ANTARABANGSA DAN LUAR PESISIR) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
503,IJAZAH SARJANA MUDA PENDIDIKAN (PENGURUSAN PENDIDIKAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.2
504,IJAZAH SARJANA MUDA PERNIAGAAN ANTARABANGSA (KEWANGAN ANTARABANGSA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
505,SARJANA MUDA KEJURUTERAAN (AWAM),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.2
506,SARJANA MUDA PENGURUSAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,97.2
507,IJAZAH SARJANA MUDA PSIKOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.1
508,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOTEKNOLOGI MAKANAN),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,97.1
509,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (FIZIK GUNAAN),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,97.1
