,Course,Education Level,Institutions,Year,GE (%)
2136,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) INSURANS,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,92.1
2137,SARJANA MUDA SAINS (PENGURUSAN HARTA TANAH),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,92.1
2138,SARJANA MUDA TEKNOLOGI MAKMAL PERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,92.1
2139,DIPLOMA TEKNOLOGI MAKANAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,92
2140,SARJANA MUDA TEKNOLOGI KEJURUTERAAN PEMBUATAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,92
2141,SARJANA STATISTIK GUNAAN,Sarjana,UNIVERSITI MALAYA,2022,92
2142,DIPLOMA SAINS GUNAAN,Diploma,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,91.9
2143,IJAZAH SARJANA MUDA PERAKAUNAN (KEPUJIAN),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,91.9
2144,SARJANA MUDA HARTA TANAH,Ijazah pertama,UNIVERSITI MALAYA,2022,91.9
2145,SARJANA MUDA SAINS KOMPUTER (SISTEM DAN RANGKAIAN KOMPUTER),Ijazah pertama,UNIVERSITI MALAYA,2022,91.9
2146,DIPLOMA PENGAJIAN PERBANKAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,91.8
2147,IJAZAH SARJANA MUDA PERNIAGAAN DENGAN KEPUJIAN (PEMASARAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,91.8
2148,SARJANA MUDA KOMUNIKASI (KEPUJIAN) KOMUNIKASI INSTRUKSIONAL DAN LATIHAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,91.8
2149,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN),Ijazah pertama,UNIVERSITI MALAYA,2022,91.8
2150,DIPLOMA LEPASAN IJAZAH - DIPLOMA AMALAN KEHAKIMAN DAN GUAMAN SYARIE,Diploma pascasiswazah,UNIVERSITI SAINS ISLAM MALAYSIA,2022,91.7
2151,IJAZAH SARJANA MUDA PENDIDIKAN VOKASIONAL (PENYEJUKBEKUAN DAN PENYAMANAN UDARA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,91.7
2152,IJAZAH SARJANA MUDA SAINS BIOPERUBATAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.7
2153,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK PERNIAGAAN),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,91.7
2154,IJAZAH SARJANA MUDA SAINS KEMANUSIAAN (SAINS POLITIK) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,91.7
2155,IJAZAH SARJANA MUDA SAINS KOMPUTER (TEKNOLOGI WEB) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,91.7
2156,IJAZAH SARJANA MUDA SAINS KOMPUTER DENGAN KEPUJIAN (KEJURUTERAAN RANGKAIAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,91.7
2157,IJAZAH SARJANA MUDA SASTERA DENGAN KEPUJIAN (SENI MUZIK),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,91.7
2158,MASTER OF ARTS IN ARABIC LINGUISTICS STUDIES,Sarjana,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,91.7
2159,SARJANA MUDA JURISPRUDENS,Ijazah pertama,UNIVERSITI MALAYA,2022,91.7
2160,SARJANA MUDA PERAKAUNAN,Ijazah pertama,UNIVERSITI MALAYA,2022,91.7
2161,SARJANA MUDA USULUDDIN (SEJARAH DAN TAMADUN ISLAM),Ijazah pertama,UNIVERSITI MALAYA,2022,91.7
2162,SARJANA PENGAJIAN ISLAM,Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.7
2163,SARJANA SAINS (PENGURUSAN PROJEK),Sarjana,UNIVERSITI SAINS MALAYSIA,2022,91.7
2164,SARJANA SAINS (SAINS PEMUTUSAN),Sarjana,UNIVERSITI UTARA MALAYSIA,2022,91.7
2165,SARJANA SAINS KESIHATAN (SAINS BIOPERUBATAN),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.7
2166,SARJANA SAINS PENGURUSAN DAN PEMULIHARAAN WARISAN,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,91.7
2167,SARJANA SASTERA PENGAJIAN MELAYU,Sarjana,UNIVERSITI MALAYA,2022,91.7
2168,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN DENGAN KEPUJIAN (LOGISTIK DAN PENGANGKUTAN),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,91.6
2169,IJAZAH SARJANA MUDA PERNIAGAAN DENGAN KEPUJIAN (PENGURUSAN KEWANGAN DAN PERBANKAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,91.6
2170,IJAZAH SARJANA MUDA SAINS BIOPERUBATAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,91.5
2171,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (KEPUJIAN) (SISTEM ELEKTRONIK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,91.5
2172,SARJANA MUDA PERAKAUNAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,91.5
2173,SARJANA MUDA SAINS (KEPUJIAN) SENIBINA,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,91.5
2174,SARJANA MUDA KEJURUTERAAN (KEPUJIAN) KEJURUTERAAN ELEKTRIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,91.4
2175,SARJANA MUDA SASTERA (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,91.4
2176,SARJANA PENTADBIRAN PERNIAGAAN,Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.4
2177,SARJANA PENTADBIRAN PERNIAGAAN,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,91.4
2178,DIPLOMA EKSEKUTIF KAUNSELING,Diploma,UNIVERSITI MALAYA,2022,91.3
2179,DOKTOR FALSAFAH (FIZIK/BIOLOGI/KIMIA/GEOLOGI),PhD,UNIVERSITI MALAYA,2022,91.3
2180,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOINFORMATIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.3
2181,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRIK (KUASA ELEKTRIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,91.3
2182,IJAZAH SARJANA MUDA UNDANG-UNDANG DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,91.3
2183,SARJANA INDUSTRI BUDAYA DAN KREATIF,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,91.3
2184,SARJANA MUDA SAINS BIOINFORMATIK,Ijazah pertama,UNIVERSITI MALAYA,2022,91.3
2185,SARJANA MUDA SAINS KIMIA GUNAAN,Ijazah pertama,UNIVERSITI MALAYA,2022,91.3
2186,SARJANA MUDA SYARIAH (SAINS POLITIK ISLAM),Ijazah pertama,UNIVERSITI MALAYA,2022,91.3
2187,DIPLOMA PEMASARAN,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,91.2
2188,DIPLOMA PENTADBIRAN AWAM,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,91.2
2189,DIPLOMA SAINS KOMPUTER,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,91.2
2190,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,91.2
2191,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRIK (KUASA INDUSTRI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,91.2
2192,SARJANA MUDA TEKNOLOGI MAKLUMAT (KEPUJIAN) KEJURUTERAAN SISTEM MAKLUMAT,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,91.2
2193,IJAZAH SARJANA MUDA PENGAJIAN ISLAM (USULUDDIN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,91.1
2194,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (TEKNOLOGI MAKLUMAT),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,91.1
2195,IJAZAH SARJANA MUDA PENGURUSAN ACARA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,91
2196,SARJANA MUDA KEJURUTERAAN MEKANIK,Ijazah pertama,UNIVERSITI MALAYA,2022,91
2197,DIPLOMA EKSEKUTIF PENTADBIRAN PERAKAUNAN,Diploma,UNIVERSITI MALAYA,2022,90.9
2198,DIPLOMA PENGAJIAN PERNIAGAAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,90.9
2199,DIPLOMA TEKNOLOGI MAKMAL PERUBATAN,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,90.9
2200,IJAZAH SARJANA MUDA EKONOMI (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,90.9
2201,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PERBANKAN DAN KEWANGAN ISLAM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,90.9
2202,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN AERONAUTIK (PENYENGGARAAN PESAWAT TERBANG) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,90.9
2203,MASTER OF HEALTH SCIENCES,Sarjana,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,90.9
2204,SARJANA HUBUNGAN ANTARABANGSA DAN DIPLOMASI,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,90.9
2205,SARJANA KEJURUTERAAN MEKANIKAL,Sarjana,UNIVERSITI MALAYA,2022,90.9
2206,SARJANA KEKUATAN SUAIAN FIZIKAL,Sarjana,UNIVERSITI MALAYA,2022,90.9
2207,SARJANA MUDA BAHASA DAN LINGUISTIK ITALI,Ijazah pertama,UNIVERSITI MALAYA,2022,90.9
2208,SARJANA MUDA BAHASA DAN LINGUISTIK PERANCIS,Ijazah pertama,UNIVERSITI MALAYA,2022,90.9
2209,SARJANA MUDA KEJURUTERAAN (KEPUJIAN) MEKANIKAL,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.9
2210,SARJANA MUDA SASTERA PENGAJIAN ASIA TENGGARA,Ijazah pertama,UNIVERSITI MALAYA,2022,90.9
2211,SARJANA MUDA SENI MUZIK PERSEMBAHAN (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.9
2212,SARJANA PENDIDIKAN (BIMBINGAN DAN KAUNSELING),Sarjana,UNIVERSITI TEKNOLOGI MALAYSIA,2022,90.9
2213,SARJANA SAINS (ANALISIS DATA),Sarjana,UNIVERSITI UTARA MALAYSIA,2022,90.9
2214,SARJANA SAINS DALAM SAINS PEMBELAJARAN,Sarjana,UNIVERSITI MALAYSIA SARAWAK,2022,90.9
2215,IJAZAH SARJANA MUDA (PENDIDIKAN ISLAM) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,90.8
2216,SARJANA MUDA TEKNOLOGI MAKLUMAT (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.8
2217,DIPLOMA INDUSTRI PERKAYUAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,90.7
2218,DIPLOMA SAINS KOMPUTER (KOMPUTERAN INTERNET),Diploma,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,90.7
2219,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MULTIMEDIA),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,90.7
2220,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (LINGUISTIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.7
2221,SARJANA MUDA KOMUNIKASI MASSA (KEPUJIAN) KEWARTAWANAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.7
2222,SARJANA MUDA SAINS (KEPUJIAN) PENGURUSAN PEMBINAAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.7
2223,IJAZAH SARJANA MUDA KEJURUTERAAN MEKANIKAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.6
2224,IJAZAH SARJANA MUDA SASTERA DENGAN KEPUJIAN (PENGAJIAN BAHASA MELAYU),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.6
2225,IJAZAH SARJANA MUDA SASTERA DENGAN KEPUJIAN (SEJARAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.6
2226,SARJANA MUDA SAINS (KEPUJIAN) TEKNOLOGI PERABOT,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.6
2227,SARJANA MUDA UNDANG-UNDANG (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.6
2228,DIPLOMA KOMUNIKASI MEDIA BAHARU DAN KEUSAHAWANAN KANDUNGAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,90.5
2229,DIPLOMA PERAKAUNAN,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,90.5
2230,DIPLOMA SAINS SUKAN DAN KEJURULATIHAN,Diploma,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,90.5
2231,IJAZAH SARJANA MUDA KEJURUTERAAN (AEROANGKASA) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,90.5
2232,IJAZAH SARJANA MUDA PENDIDIKAN VOKASIONAL (KATERING) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,90.5
2233,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (KIMIA),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.5
2234,SARJANA MUDA DIETETIK (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.5
2235,SARJANA MUDA KOMUNIKASI MASSA (KEPUJIAN) PERIKLANAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.5
2236,SARJANA MUDA SAINS GUNAAN (KEPUJIAN)(PERMODELAN MATEMATIK),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,90.5
2237,SARJANA MUDA SASTERA ANTROPOLOGI DAN SOSIOLOGI,Ijazah pertama,UNIVERSITI MALAYA,2022,90.5
2238,SARJANA MUDA TEATER (KEPUJIAN) PRODUKSI TEATER,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.5
2239,SARJANA SAINS,Sarjana,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,90.5
2240,DIPLOMA PENGAJIAN INSURANS,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,90.3
2241,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (TEKNOLOGI KIMIA),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90.3
2242,SARJANA KOMUNIKASI (KOMUNIKASI PEMASARAN BERSEPADU),Sarjana,UNIVERSITI SAINS MALAYSIA,2022,90.3
2243,SARJANA MUDA SENI REKA TEKSTIL (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.3
2244,DIPLOMA KEJURUTERAAN (KEJURUTERAAN MIKROELEKTRONIK),Diploma,UNIVERSITI MALAYSIA PERLIS,2022,90.2
2245,DIPLOMA PENGURUSAN SENI,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,90.2
2246,IJAZAH SARJANA MUDA PENDIDIKAN (SAINS) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,90.2
2247,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,90.2
2248,IJAZAH SARJANA MUDA SAINS KEMANUSIAAN (SEJARAH DAN TAMADUN) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,90.2
2249,SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN AWAM),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,90.2
2250,SARJANA MUDA KEJURUTERAAN (KEPUJIAN) ELEKTRIK DAN ELEKTRONIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.2
2251,SARJANA MUDA KEJURUTERAAN (KEPUJIAN) KEJURUTERAAN ELEKTRONIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90.2
2252,DIPLOMA SENI LUKIS DAN SENI REKA (SENI REKA GRAFIK DAN MEDIA DIGITAL),Diploma,UNIVERSITI TEKNOLOGI MARA,2022,90.1
2253,DIPLOMA KEUSAHAWANAN,Diploma,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,90
2254,IJAZAH DOKTOR FALSAFAH KEJURUTERAAN ELEKTRIK,PhD,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,90
2255,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,90
2256,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (FIZIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90
2257,IJAZAH SARJANA MUDA SAINS GUNAAN (SAINS SUMBER ASLI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,90
2258,IJAZAH SARJANA SAINS,Sarjana,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,90
2259,SARJANA GASTRONOMI,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,90
2260,SARJANA KERJA SOSIAL,Sarjana,UNIVERSITI SAINS MALAYSIA,2022,90
2261,SARJANA MUDA SAINS (KEPUJIAN) STATISTIK,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90
2262,SARJANA MUDA SAINS GUNAAN (KEPUJIAN) (KIMIA ANALISIS),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,90
2263,SARJANA MUDA SAINS KOMPUTER (SISTEM MAKLUMAT),Ijazah pertama,UNIVERSITI MALAYA,2022,90
2264,SARJANA MUDA SAINS PERNIAGAANTANI (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,90
2265,SARJANA PENDIDIKAN MATEMATIK DENGAN TEKNOLOGI,Sarjana,UNIVERSITI MALAYA,2022,90
2266,SARJANA PENGURUSAN SUMBER MANUSIA,Sarjana,UNIVERSITI UTARA MALAYSIA,2022,90
2267,SARJANA SAINS (MATEMATIK),Sarjana,UNIVERSITI SAINS MALAYSIA,2022,90
2268,SARJANA SAINS PENGURUSAN REKOD DAN DOKUMEN,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,90
2269,SARJANA SAINS SOSIAL (PSIKOLOGI PERKEMBANGAN),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,90
2270,DIPLOMA PENGURUSAN HARTANAH,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,89.9
2271,SARJANA MUDA HUBUNGAN ANTARABANGSA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,89.9
2272,IJAZAH SARJANA MUDA KEUSAHAWANAN DAN INOVASI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,89.8
2273,IJAZAH SARJANA MUDA PENGURUSAN HOSPITALITI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,89.8
2274,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN KOMPUTER (SISTEM KOMPUTER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,89.7
2275,SARJANA MUDA SAINS SERTA PENDIDIKAN (TESL),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,89.7
2276,SARJANA MUDA SENI HALUS (KEPUJIAN) (REKA BENTUK DAN TEKNOLOGI MEDIA BARU),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,89.7
2277,SARJANA MUDA SISTEM MAKLUMAT (KEPUJIAN) PENGKOMPUTERAN PERNIAGAAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,89.7
2278,SARJANA MUDA TEKNOLOGI MAKLUMAT (MULTIMEDIA),Ijazah pertama,UNIVERSITI MALAYA,2022,89.7
2279,SARJANA MUDA SAINS (SAINS KIMIA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,89.6
2280,DIPLOMA TEKNOLOGI PEMBUATAN,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,89.5
2281,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (PENGURUSAN PERNIAGAANTANI),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,89.5
2282,SARJANA MUDA SAINS (KEPUJIAN) KIMIA (ANALISIS FORENSIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,89.5
2283,SARJANA MUDA SAINS GUNAAN (KEPUJIAN) (STATISTIK GUNAAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,89.5
2284,IJAZAH SARJANA MUDA SAINS KOMPUTER (PENGKOMPUTERAN MULTIMEDIA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,89.3
2285,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (ANTROPOLOGI DAN SOSIOLOGI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,89.3
2286,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (AUTOMASI INDUSTRI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,89.3
2287,SARJANA MUDA TEATER (KEPUJIAN) SINOGRAFI,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,89.3
2288,SARJANA TEKNOLOGI SENI REKA,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,89.3
2289,IJAZAH SARJANA MUDA ILMU WAHYU DAN WARISAN ISLAM(FIKAH DAN USUL FIKAH) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,89.2
2290,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (GENETIK),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,89.2
2291,SARJANA MUDA KEJURUTERAAN BAHAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,89.2
2292,SARJANA MUDA SAINS (KEPUJIAN) SAINS AKTUARI,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,89.2
2293,IJAZAH SARJANA MUDA PSIKOLOGI DENGAN KEPUJIAN (PSIKOLOGI KANAK-KANAK DAN KELUARGA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,89.1
2294,DIPLOMA PENGURUSAN HALAL,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,89
2295,IJAZAH SARJANA MUDA EKONOMI DENGAN KEPUJIAN (EKONOMI PERNIAGAAN),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,89
2296,IJAZAH SARJANA MUDA SAINS SUKAN (SAINS KEJURULATIHAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,89
2297,SARJANA MUDA PENTADBIRAN PERNIAGAAN (KEPUJIAN) PENGURUSAN SUMBER MANUSIA,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,89
2298,DIPLOMA FILEM,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2299,DIPLOMA TEATER,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2300,DIPLOMA TEKNOLOGI TEKSTIL,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2301,DOKTOR FALSAFAH (KEJURUTERAAN ELEKTRIK),PhD,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2302,DOKTOR FALSAFAH (SAINS KOMPUTER),PhD,UNIVERSITI KEBANGSAAN MALAYSIA,2022,88.9
2303,IJAZAH SARJANA MUDA KEJURUTERAAN (MEKATRONIK) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,88.9
2304,IJAZAH SARJANA MUDA PENGIMEJAN PERUBATAN (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,88.9
2305,IJAZAH SARJANA MUDA PENGURUSAN KERJA SOSIAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,88.9
2306,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KOMUNIKASI MEDIA),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,88.9
2307,SARJANA INSTRUKSI MULTIMEDIA,Sarjana,UNIVERSITI SAINS MALAYSIA,2022,88.9
2308,SARJANA MUDA SAINS AKUAKULTUR DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,88.9
2309,SARJANA PENDIDIKAN (PENDIDIKAN KHAS),Sarjana,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,88.9
2310,SARJANA PENDIDIKAN PENGURUSAN DAN KEPIMPINAN PENDIDIKAN,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2311,SARJANA SAINS DATA,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2312,SARJANA SAINS SENIBINA HIJAU,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,88.9
2313,SARJANA SASTERA (LINGUISTIK),Sarjana,UNIVERSITI MALAYA,2022,88.9
2314,SARJANA SASTERA (PENGURUSAN PERSEMBAHAN SENI),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,88.9
2315,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,88.8
